uri,cid,author_did,author_handle,author_display_name,text,created_at,reply_count,repost_count,like_count,indexed_at,langs,is_2025,sentiment_agronegocio,contexto_agronegocio
at://did:plc:sf3fmbmrqlzsqsda5jc2tj4n/app.bsky.feed.post/3luzoma3cyk2y,bafyreida32ohbsbmegbbojgsagss4u3akbb2wqgccaembihvy7xxrwl6oy,did:plc:sf3fmbmrqlzsqsda5jc2tj4n,democratanews.bsky.social,Democrata News,"O governo Trump confirmou a sobretaxa de 50% sobre produtos brasileiros a partir de 1º de agosto. O governo brasileiro e o Congresso correm para definir respostas à medida, enquanto a indústria e o agronegócio já sentem os impactos e a tensão eleva o dólar.",2025-07-28T13:19:31.713Z,0,0,1,2025-07-28T13:19:33.107Z,['pt'],True,positivo,contexto_positivo
at://did:plc:qxz2cfmcaubyfuos3lle6heh/app.bsky.feed.post/3luzoj27jjc2b,bafyreibnnuhqp2p3u7hunuox2kinrdeyiywlvats2whdujup3a7y72zzr4,did:plc:qxz2cfmcaubyfuos3lle6heh,abdi-digital.bsky.social,Agência Brasileira de Desenvolvimento Industrial,"Reafirmamos nosso compromisso com o setor do agronegócio por meio de editais de investimento, encontros estratégicos, disseminação de informação técnica e muito mais. 🌱📊",2025-07-28T13:17:41.901Z,1,0,0,2025-07-28T13:17:56.325Z,['pt'],True,positivo,contexto_positivo
at://did:plc:kb3q4k5ntxsxgpssqfm5ii6a/app.bsky.feed.post/3luywfjdxxk23,bafyreicntrcp27jve3mscinp5klakiz5gkh4m3uctqardkepruluwa4fve,did:plc:kb3q4k5ntxsxgpssqfm5ii6a,kosona.bsky.social,Kosona Chriv,Transforme sua empresa de agronegócios: uma oportunidade transcontinental sem precedentes aguarda você #agronegócio #agricultura #ÁfricaOcidental #Europa #Espanha #AgriTech #FoodTech #investimento #exportação #parcerias #inovação adalidda.com/pt/slug/euro...,2025-07-28T06:06:16.710Z,0,0,0,2025-07-28T06:06:31.606Z,['en'],True,positivo,contexto_positivo
at://did:plc:3mlusjberro3vsujfifukuxv/app.bsky.feed.post/3luyurp572d2d,bafyreiej77mjljpx2c3smlu2bd5gfmh5fq4xuez5omz23itessh7qffq5e,did:plc:3mlusjberro3vsujfifukuxv,revistavanity.bsky.social,Vanity Brasil,Caiado abre diálogo com saúde e agronegócio contra tarifaço,2025-07-28T05:37:17+00:00,0,0,0,2025-07-28T05:37:18.233Z,[],True,positivo,contexto_positivo
at://did:plc:jwdqzs3qjx3r3475elrb6ss3/app.bsky.feed.post/3luymo6e7hs2a,bafyreidatn4h76byofyzbxuecyncvqout77f7nyxwr47xxx5uhprxa7df4,did:plc:jwdqzs3qjx3r3475elrb6ss3,vinicius-egm.bsky.social,Vinicius Eduardo,"''Já se perguntou por que o poderoso agronegócio com sua gigantesca bancada de deputados simplesmente não tem projeto para produção nacional de fertilizantes, máquinas e equipamentos e sementes? Eles estão bem adaptados a dependência e a relação completar com o imperialismo!''

#fertilizantes",2025-07-28T03:12:09.795Z,0,0,0,2025-07-28T03:12:12.707Z,['pt'],True,negativo,contexto_positivo
at://did:plc:ajzjx3odqyfohprxxmwpyyd4/app.bsky.feed.post/3luymcr2l4c27,bafyreig4hpentdccmohdvhexidfcfzblqqhg4ytcgcfy2kejtpcqmzaro4,did:plc:ajzjx3odqyfohprxxmwpyyd4,filipealbani.bsky.social,Filipe Albani,"Filipill 424

Segunda de Primeira
Hoje é dia de quê? Agricultura e Combate às Hepatites Virais
Ressaca do final de semana: Agronegócio X Agricultura Familiar
Gracinha 

#reborn #agro #saude #hepatite #familia #comida #agronegocio #agricultura #inteligenciaartificial #ia #comics #explore #explorar",2025-07-28T03:05:46.747Z,1,0,0,2025-07-28T03:05:50.008Z,['pt'],True,positivo,contexto_positivo
at://did:plc:ssydemic347yc6m5m4hxhls3/app.bsky.feed.post/3luy53if2ms2n,bafyreiaha2pudkupdk4ox2cyqma5gv7ufapbnchbpplfslk5meheqkvsre,did:plc:ssydemic347yc6m5m4hxhls3,bertalima.bsky.social,β,"Se o agronegócio ainda defender a familícia depois de tudo, sinceramente... Eu n vou falar o que merece, mas...",2025-07-27T22:33:16.633Z,0,0,0,2025-07-27T22:33:19.214Z,['pt'],True,negativo,contexto_positivo
at://did:plc:gh345jpfpbq7fjey4hyqjli6/app.bsky.feed.post/3luy2kd6ik22g,bafyreiciq55jvddwvqsutig7azgo3hieoprfit5o6rihw4owqytqev3s34,did:plc:gh345jpfpbq7fjey4hyqjli6,klingerericeira.bsky.social,Klinger Ericeira 🇧🇷,"COMBATER A EXTREMA DIREITA É COMBATER AS ATIVIDADES CRIMINOSAS QUE A FINANCIAM: emendas, agronegócio, sertanojos, ‘bets’ etc. Sigam o dinheiro!
Brasil soberano!
   #BrasilSoberano
Defenda o Brasil!
   #DefendaOBrasil
Bolsonaro preso!
   #BolsonaroPreso
3/3",2025-07-27T21:47:53.278Z,0,3,3,2025-07-27T21:47:25.108Z,['pt'],True,negativo,contexto_positivo
at://did:plc:5rsqe4dzqesdtbrsjnerdork/app.bsky.feed.post/3luxuwqhxk22e,bafyreib2mvmk6badqm3bqm2gpiqs3lr2tcrevbi6zlx64i6nsbxfmgh7dy,did:plc:5rsqe4dzqesdtbrsjnerdork,asgno.bsky.social,juri. metavee,agronegócio vei q agropecuária oq mds to ficando burra junto com eles tchau viajei,2025-07-27T20:07:27.424Z,1,0,0,2025-07-27T20:07:31.420Z,['pt'],True,negativo,contexto_positivo
at://did:plc:rntplxhaqoq2pkvulh6fonrq/app.bsky.feed.post/3luxphvd6wc2d,bafyreid7mpf4x6zirreubjeoefzafe2p3nx34wk2425c6kn4atezlmfrga,did:plc:rntplxhaqoq2pkvulh6fonrq,ahcarolline.bsky.social,Carolline,esse homem alimenta mais brasileiro que agronegócio,2025-07-27T18:29:40.485Z,1,0,1,2025-07-27T18:29:41.907Z,['pt'],True,negativo,contexto_positivo
at://did:plc:7avuqhcoyuqghdela5a2tfax/app.bsky.feed.post/3luxorvmxw222,bafyreid47okxxqgckiqgdjfbxnshafy7k44yn6rshqnt2jyhg4izzxsj3q,did:plc:7avuqhcoyuqghdela5a2tfax,notgoodox.bsky.social,szayel aporro grants,pra mim a melhor parte desse gangbang do jones manoel é quando surge um gay de direita defendendo o agronegócio,2025-07-27T18:17:22.574Z,0,0,0,2025-07-27T18:17:28.407Z,['pt'],True,positivo,contexto_positivo
at://did:plc:gh345jpfpbq7fjey4hyqjli6/app.bsky.feed.post/3luxhxvsopc2d,bafyreihar6hwoogre6mmgx54ljx5cxp5zxl7w7pczyvqjajozqfxddnuve,did:plc:gh345jpfpbq7fjey4hyqjli6,klingerericeira.bsky.social,Klinger Ericeira 🇧🇷,"COMBATER A EXTREMA DIREITA É COMBATER AS ATIVIDADES CRIMINOSAS QUE A FINANCIAM: emendas, agronegócio, sertanojos, ‘bets’ etc. Sigam o dinheiro!
Brasil soberano!
   #BrasilSoberano
Defenda o Brasil!
   #DefendaOBrasil
Bolsonaro preso!
   #BolsonaroPreso
2/3",2025-07-27T16:15:27.909Z,1,4,7,2025-07-27T16:15:01.604Z,['pt'],True,negativo,contexto_positivo
at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3luxbqjqilb2h,bafyreih2wc3cunvk6votz5xntdconmwxr63qkakpoeyfgsiqbdgvkczylu,did:plc:kzkl2onyewbs7pehh2ellzcb,g1-bot-rss.adilson.net.br,Notícias do G1 (Não oficial),Rastreabilidade sustentável: técnicas aplicadas no agronegócio de MT podem combater insegurança alimentar,2025-07-27T14:23:55.512901Z,0,0,0,2025-07-27T14:23:58.508Z,['pt'],True,positivo,contexto_positivo
at://did:plc:xuuw3gdppz2docrdb4ib6vlc/app.bsky.feed.post/3luxbh4dbs226,bafyreicwltxhueutstsl3jynio2wxle2zbsd2pky6vo4wo6okwjsqblwjy,did:plc:xuuw3gdppz2docrdb4ib6vlc,blogcarcara.bsky.social,,"Os discursos públicos têm sido regidos por uma retórica teológica, disfarçada de centro, para enriquecimento pessoal e fortalecimento da ultradireita, de megaigrejas, big techs e agronegócio. Não significa projeto coerente de teocracia, mas pavimentação de um atalho autocrático por... (+)",2025-07-27T14:18:41.880Z,1,0,0,2025-07-27T14:18:43.505Z,['pt'],True,positivo,contexto_positivo
at://did:plc:gkivphikfy4olkmweuogups6/app.bsky.feed.post/3luxba7jid22n,bafyreib66rwnzrnoj5oms3sxdc5pa7jhv25xftk4ex2ejcqjoqrlhikbxu,did:plc:gkivphikfy4olkmweuogups6,procurandosair.bsky.social,,"A mesma mídia hegemônica que apoiou o Bozo, que lambe os EUA, que quer entregar nossas riquezas minerais para os EUA 
Que defende o agronegócio
Tá super preocupada com o meio ambiente, confia vai",2025-07-27T14:14:50.356Z,1,0,4,2025-07-27T14:14:50.804Z,['en'],True,negativo,contexto_positivo
at://did:plc:qso2hmsfo5kilcw7s72vogex/app.bsky.feed.post/3luxb23trd22y,bafyreicj63ftjgvden5rcszbkzsn33djdm53gxphubjdpi4ui47j6he6ky,did:plc:qso2hmsfo5kilcw7s72vogex,world-carrier.bsky.social,atlas | jurídico do he xuan,Bom dia brasil. Lembrem-se de sempre odiar o agronegócio,2025-07-27T14:11:25.173Z,0,0,1,2025-07-27T14:11:27.102Z,['pt'],True,negativo,contexto_positivo
at://did:plc:5vevgd6qbhefmtsqqvynm4vf/app.bsky.feed.post/3luxaybethg22,bafyreia72olqyorobx2tn2peqdeztbolt37diyqhcbc2eho5lkssuroloe,did:plc:5vevgd6qbhefmtsqqvynm4vf,g1-news.bsky.social,G1 (Não Oficial),Rastreabilidade sustentável: técnicas aplicadas no agronegócio de MT podem combater insegurança alimentar,2025-07-27T11:10:23-03:00,0,0,0,2025-07-27T14:10:24.501Z,['en'],True,positivo,contexto_positivo
at://did:plc:goo5kg4s3qqluufjfopup6bt/app.bsky.feed.post/3lux7brvhxk2p,bafyreiey5t5iikmmiibabtt72iyrh4nd3dxx7i5hkzmrr27ebttyzsiweu,did:plc:goo5kg4s3qqluufjfopup6bt,draude.bsky.social,Draude Chronicles,"hoje não ABIN, não vou defender o consumismo de material escolar e livro de colorir e de fruta sobrando no estoque do agronegócio (morango do amor)",2025-07-27T13:39:55.694Z,1,0,6,2025-07-27T13:39:57.510Z,['pt'],True,negativo,contexto_positivo
at://did:plc:gh345jpfpbq7fjey4hyqjli6/app.bsky.feed.post/3luwzpokg3c2f,bafyreihqtw52lqfbuuorwot52ppjkjdl2uqci6e2ynbozjokrkjmiwcuh4,did:plc:gh345jpfpbq7fjey4hyqjli6,klingerericeira.bsky.social,Klinger Ericeira 🇧🇷,"COMBATER A EXTREMA DIREITA É COMBATER AS ATIVIDADES CRIMINOSAS QUE A FINANCIAM: emendas, agronegócio, sertanojos, ‘bets’ etc. Sigam o dinheiro!
Brasil soberano!
   #BrasilSoberano
Defenda o Brasil!
   #DefendaOBrasil
Bolsonaro preso!
   #BolsonaroPreso
1/3",2025-07-27T12:00:19.495Z,2,35,82,2025-07-27T12:00:23.608Z,['pt'],True,negativo,contexto_positivo
at://did:plc:5vevgd6qbhefmtsqqvynm4vf/app.bsky.feed.post/3luwgpjmyxc23,bafyreibi3d3esdhsip6r5eegpktdebjfyspunsgf2rwgbkwianffju7aae,did:plc:5vevgd6qbhefmtsqqvynm4vf,g1-news.bsky.social,G1 (Não Oficial),"'Alô, Trump': primos de Morro Agudo, SP, apostam em humor para falar de agronegócio e viralizam nas redes sociais",2025-07-27T03:20:13-03:00,0,0,0,2025-07-27T06:20:14.607Z,['en'],True,positivo,contexto_positivo
at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3luwg5gyduo2e,bafyreicnajjs7qsgifupb34pujqnw5dmynkywdicchxeajcpfjihuvilom,did:plc:kzkl2onyewbs7pehh2ellzcb,g1-bot-rss.adilson.net.br,Notícias do G1 (Não oficial),"'Alô, Trump': primos de Morro Agudo, SP, apostam em humor para falar de agronegócio e viralizam nas redes sociais",2025-07-27T06:10:03.757370Z,0,0,0,2025-07-27T06:10:07.405Z,['pt'],True,positivo,contexto_positivo
at://did:plc:5vevgd6qbhefmtsqqvynm4vf/app.bsky.feed.post/3luvs2t3jm72d,bafyreicrxfs5bra24s2nzcjbq2zivfdbhx4qgmgxudmf5o3meaw2ngwtoa,did:plc:5vevgd6qbhefmtsqqvynm4vf,g1-news.bsky.social,G1 (Não Oficial),Avanço da tecnologia acelera mudança no perfil do emprego no agronegócio,2025-07-26T21:10:43-03:00,0,0,0,2025-07-27T00:10:45.105Z,['en'],True,positivo,contexto_positivo
at://did:plc:7ntbzxrawfntsflcm6mzj5to/app.bsky.feed.post/3luv7cineoc2u,bafyreiegkckubi7hcbwdmyb6nkyt3lqnxvfy5jnrhymkelnw3rw75njhqy,did:plc:7ntbzxrawfntsflcm6mzj5to,djalmarosa.bsky.social,,"O pior que esse cara de areia mijada falou em uma reunião do agronegócio que o Brasil tem que se afastar da China e o pior que foi aplaudido . 
A agronegócio é composto unicamente por bandidos , imbecis , escravocratas , idiotas e analfabetos . Se a China não comprar nada do agronegócio , quebram",2025-07-26T18:35:00.069Z,0,0,3,2025-07-26T18:35:00.400Z,['pt'],True,negativo,contexto_positivo
at://did:plc:pwhpkosvkaeaa4wmk7y6g25i/app.bsky.feed.post/3luv6qqwlhm2o,bafyreiblnvxsvsztjfmss4pqxeoxa63fuv45gqemq2gjv3qyqgvwwn7wze,did:plc:pwhpkosvkaeaa4wmk7y6g25i,bahianoticias.com.br,Bahia Notícias,"Essas mobilizações estão no grupo comandado pelos deputados Rodolfo Nogueira (PL-MS) e Zé Trovão (PL-SC), ligados ao agronegócio e aos caminhoneiros, respectivamente.",2025-07-26T18:25:03.938Z,0,0,0,2025-07-26T18:25:05.609Z,[],True,positivo,contexto_positivo
at://did:plc:4d4cckrnjcok33hynzqdsqsw/app.bsky.feed.post/3luv4wlwyfc2e,bafyreiaafegqjimvjminw24rsb3ywqlzjxomcerhfxjzrmb4qbwc4vcvv4,did:plc:4d4cckrnjcok33hynzqdsqsw,tigreasiatico.bsky.social,TigreAsiático,"youtu.be/KNviOcEZ1MY?..., o agro golpopista e avesso ao presidente lula, que sempre trabalhou para o seu país, sem fazer distinção, mas priorizando a população, deveria hj agradecer ao excepcional trabalho do presidente lula em abrir novos mercados para o agronegócio, neste atual momento.",2025-07-26T17:52:33.392Z,0,2,3,2025-07-26T17:52:35.904Z,['pt'],True,positivo,contexto_positivo
at://did:plc:qmif54jhhma7h7hulg63gujz/app.bsky.feed.post/3luux2sv5y22p,bafyreihp7v3jqbbagsyy5ns3ogcowbgyavjxxlext6bo4wt5xsvai5hof4,did:plc:qmif54jhhma7h7hulg63gujz,oosenhormiyagi.bsky.social,🚩OSenhorMiyagi 💢🚩,"No no no 
Vai distribuir dinheiro para o agronegócio. Do contrário, o congresso vai pedir impeachment financiado pelo agronegócio.",2025-07-26T16:07:32.426Z,1,0,3,2025-07-26T16:07:35.203Z,['pt'],True,positivo,contexto_positivo
at://did:plc:geff7suiopthwkaz2ugjszyz/app.bsky.feed.post/3luuoksoqg22j,bafyreic5otdfx3elns3cejckq5zv3zjmzdcvpfoxfdvk4jtcyu6lopv75u,did:plc:geff7suiopthwkaz2ugjszyz,teostudy.bsky.social,Teo 🩺🧶, O que mais me incomoda no governo Lula é que ele não bate no agronegócio.,2025-07-26T13:35:25.424Z,0,0,0,2025-07-26T13:35:26.105Z,['pt'],True,negativo,contexto_positivo
at://did:plc:vwot556jqi3rkx4xmfq4olpw/app.bsky.feed.post/3lutyljncfk2j,bafyreibrxckyafpyobwfkygis7bkwfsekuscktzrq54g5gcv3xkhtnjvbi,did:plc:vwot556jqi3rkx4xmfq4olpw,dionaragsantana.bsky.social,Dionara #FreePalestine 🇵🇸🍉 Gonçalves de Santana,Não é de hoje que empresários sulistas do agronegócio aqui na Bahia atacam o estado. No RS branco racista tudo lá é culpa do estado que eles forçam ser mínimo possível e sugam até as tripas.,2025-07-26T07:02:07.174Z,1,1,1,2025-07-26T07:02:10.204Z,['pt'],True,negativo,contexto_positivo
at://did:plc:mirpkalrwnimpr77yfiwnh4y/app.bsky.feed.post/3lutxigastk23,bafyreicctjyzx55fkidwzql4gywjl27bg4wwjmcbbnqsa4loaogpxnmpo4,did:plc:mirpkalrwnimpr77yfiwnh4y,luizccardosoblue.bsky.social,,"Alô Agronegócio Trump acabará c vcs. Deportou mão-de-obra  Latina. Vcs precisam parar o transtornado descerebrado psicopata cruel q levará desemprego vários países incluindo EUA
#TrumpNãoFoiEleitoImperadorDoMundo
@ptbrasil.bsky.social
@erikakokayoficial.bsky.social

www.instagram.com/reel/DMCH3le...",2025-07-26T06:42:29.202Z,0,1,1,2025-07-26T06:42:36.502Z,['pt'],True,negativo,contexto_positivo
at://did:plc:mjljrxfw4y5erpcy7koo67qv/app.bsky.feed.post/3lutegeq6pc25,bafyreid4afjhhux7zbq3iydgy25vkkmqhltvtsxsks5yoxnqvgky4t76cq,did:plc:mjljrxfw4y5erpcy7koo67qv,lepensante.bsky.social,lepensante.bsky.social @lepensante.bsky.social,"RICO EM DINHEIRO,MAS POBRES DE HUMANIDADE, O AGRONEGÓCIO...
AO INVÉS DE DOAR PARA ASILOS, ESCOLAS, ENFIM DOAR AO POVO,MAS NUMA VINGANÇA EGOÍSTA E CRUEL PREFEREM DEIXAR APODRECER🤬",2025-07-26T01:01:19.417Z,0,0,0,2025-07-26T01:00:48.107Z,['pt'],True,positivo,contexto_positivo
at://did:plc:pmuy2zqtg4ooervuae74anwj/app.bsky.feed.post/3luted3cxds2r,bafyreidzkrxpdwdssly7yn3d7jf2epx2vpstk5imlcm3bm3xr2nang4ati,did:plc:pmuy2zqtg4ooervuae74anwj,thefacca.bsky.social,Hunter Mishy,"Maluco tava defendendo agronegócio br colocando a culpa da fome em tudo quanto é coisa, foi ele falar ""o machismo é culpado pela fome"" que os malucos começaram a subir bandeira kkkkkkkkkkkkkkkkkkkkkkkkkk",2025-07-26T00:59:28.878Z,0,0,0,2025-07-26T00:59:30.905Z,['pt'],True,negativo,critica_explicita
at://did:plc:7zwlufzcpcuolxkspuilwcns/app.bsky.feed.post/3lut5v57fvs2p,bafyreibzhmqnig675cma3yvd3hvjsq4anytcptftp5sn3siq3jerqla7ke,did:plc:7zwlufzcpcuolxkspuilwcns,laressaquix.bsky.social,laresa,"O Bolsonaro rifou o agronegócio, mas esqueceu que a peça descartável no tabuleiro é ele.",2025-07-25T23:04:18.652Z,0,0,1,2025-07-25T23:04:20.005Z,['pt'],True,negativo,contexto_positivo
at://did:plc:6rwzfhpnigopu3yi5bsohw3x/app.bsky.feed.post/3lussfdtptc2f,bafyreick3pnm6dapm2xjt5erk6tjnpxftkysgj4j35zgwb264yvfj525qm,did:plc:6rwzfhpnigopu3yi5bsohw3x,7w0e9b.bsky.social,dorival.altini,"ALÔ, DEMOCRATAS SOCIAIS!

VERGONHA!

... Você acredita que esse grupo de  

DEPUTADOS BOLSONARISTAS(72%!), NO CONGRESSO,

se vendeu PRO USA,

a preço de TAXAÇÃO DE EMPRESÁRIOS BRASILEIROS, INCLUSIVE DO AGRONEGÓCIO?

Olha esse deputado mostrando a BANDEIRA USA e ninguém reage?
VENDILHÕES DO TEMPLO!",2025-07-25T19:38:37.538Z,0,0,3,2025-07-25T19:38:43.813Z,['ja'],True,negativo,contexto_positivo
at://did:plc:v5jojf7zqvdkeycanabgv5fv/app.bsky.feed.post/3lusqcxkmas2k,bafyreiefep7y5gquokix4ndhvner3rz2c2cjcxmdimgqzjumkbpozjal4q,did:plc:v5jojf7zqvdkeycanabgv5fv,escadamistica.com,──༄༅─𓊝─༄༅──,"não sei por que estão falando de morango, mas com certeza é psyop do agronegócio",2025-07-25T19:01:30.103Z,0,0,3,2025-07-25T19:01:30.710Z,"['aa', 'af', 'pt']",True,negativo,contexto_positivo
at://did:plc:77m7szcps5ahfhlj275enasd/app.bsky.feed.post/3lusopdta6k2r,bafyreicviwjb2ryswcfqh4dp5uxzvyqbq2lt2j5cgcmvrhw5c66sni7l3u,did:plc:77m7szcps5ahfhlj275enasd,mulherbeliche.bsky.social,Vivian,"As 4 classes com a maior gama de vagabundos que existe: agronegócio, empresariado, legislativo (federal, estadual e municipal) e o judiciário",2025-07-25T18:32:38.131Z,0,3,3,2025-07-25T18:32:38.408Z,['pt'],True,negativo,contexto_positivo
at://did:plc:6rwzfhpnigopu3yi5bsohw3x/app.bsky.feed.post/3lusneye4bk2f,bafyreihvhakb2jri3m2rwrfysmiln4zrmckdh7fkn56m5p5bhueey7aedi,did:plc:6rwzfhpnigopu3yi5bsohw3x,7w0e9b.bsky.social,dorival.altini,"ALÔ, DEMOCRATAS SOCIAIS!

TAXAÇÃO DOS SUPERRICOS!
NÃO DEU OUTRA!

DEPUTADOS E SENADORES BOLSONARISTAS (72%!)

FORAM CONTRA AUMENTO DO IOF,

TRUMP REAGIU(!)

 E ACABOU TAXANDO COM 50% OS SUPERRICOS, INCLUSIVE O AGRONEGÓCIO!

 TÁ QUERENRO TODO LUCRO SÓ PARA ELE!
... o resto chupando dedo!",2025-07-25T18:08:56.793Z,0,0,4,2025-07-25T18:09:02.907Z,['ja'],True,negativo,contexto_positivo
at://did:plc:3mlusjberro3vsujfifukuxv/app.bsky.feed.post/3lusj2gw65o2y,bafyreigrhktvvfrcjojo3oznxrl2psxkbnimyppdh2x7we5k42xn24umca,did:plc:3mlusjberro3vsujfifukuxv,revistavanity.bsky.social,Vanity Brasil,Caiado abre diálogo com saúde e agronegócio contra tarifaço  #VanityNews,2025-07-25T16:51:27+00:00,0,0,0,2025-07-25T16:51:28.306Z,[],True,positivo,contexto_positivo
at://did:plc:72gdsnxkzxogiqyumv4ac777/app.bsky.feed.post/3lusieowxoc2g,bafyreigbpnxemfqgdmljppi7io2rwg5ivxku52232dgkarwljqdveomcd4,did:plc:72gdsnxkzxogiqyumv4ac777,gcvlcnt.bsky.social,greysky (remixed and remastered),"Eu sou a favor de acabar com plano safra pro agronegócio (somente os pequenos agricultores deveriam receber ajuda), assim como sucatear as forças armadas totalmente. Ambos os grupos são golpistas.",2025-07-25T16:39:18.246Z,1,0,1,2025-07-25T16:39:19.613Z,['pt'],True,negativo,contexto_positivo
at://did:plc:hllnbe7rsxz574hbc2awer7w/app.bsky.feed.post/3lusiapqvic2d,bafyreidwwoa2cg4pnjp5rixzyzhd7pizjpfxnucxhfp6ernvf2u327nz74,did:plc:hllnbe7rsxz574hbc2awer7w,agatemiele.bsky.social,🌻Mulher que Fala Muito🌻,"Por isso nem escrevo agro

Escrevo agroNEGÓCIO pra lembrar q a parte q mais importa é dinheiro, todo resto é dispensável.",2025-07-25T16:37:04.878Z,0,0,2,2025-07-25T16:37:05.611Z,['pt'],True,positivo,contexto_positivo
at://did:plc:jsevut5fwbgwsejld47yk2jh/app.bsky.feed.post/3lusf35pcpe2d,bafyreidtv7pzwewpni324awtybg4pdhayysv73lhhr26qdj5r652bvpedi,did:plc:jsevut5fwbgwsejld47yk2jh,zefloresta.bsky.social,Prof. Zé Floresta,"Quem são as tais entidades entusiastas? Só a fina flor do lobby. Tem FIESP (a do pato amarelo), CNI, ABAG (agronegócio), IBRAM (mineração)… Até uma tal de Associação Brasileira de Carbono Sustentável assinou🤪. E o Fórum de Meio Ambiente e Sustentabilidade do Setor Elétrico também! 🫠",2025-07-25T15:40:14.375Z,1,1,8,2025-07-25T15:40:07.447Z,['pt'],True,positivo,contexto_positivo
at://did:plc:5decfjaoxwoizuomchevu36b/app.bsky.feed.post/3luscqeqrws24,bafyreifqjsgmxiajoa72t42o3gwfq5v5jot2iqoe33hpnbmboh6h4saxsm,did:plc:5decfjaoxwoizuomchevu36b,climainfo.org.br,Climainfo,"Liderados pelo agronegócio, um grupo de 90 entidades enviou uma carta ao Presidente Lula pedindo a sanção integral do #PLdaDevastação. 

A lista de signatários inclui Aprosoja, CNI, FIESP e IBRAM e a Associação Brasileira de Energia Fotovoltaica (ABSOLAR).👇",2025-07-25T14:58:27.679Z,2,5,16,2025-07-25T14:59:25.108Z,['pt'],True,positivo,contexto_positivo
at://did:plc:eszcbfbczxy7vlneladwyfse/app.bsky.feed.post/3lusavi3el22z,bafyreiay6p5mzqg77dvhffs5p4twvbc2wrkrpfkbid2wmjufb6yjdlsg5q,did:plc:eszcbfbczxy7vlneladwyfse,exosensei.bapo.chat,Fantasmo exo,"Desde que eu vi um vídeo de donos de agronegócio jogando fora frutas e vegetais que estavam em bom estado só para ficar em escassez e aumentar o preço, fiquei com ódio. Antes era só desprezo, mas agora eles me dão motivo para eu odiar ainda mais dos que ""vivem disso""",2025-07-25T14:25:31.540Z,0,0,1,2025-07-25T14:25:31.908Z,['pt'],True,positivo,apoio_explicito
at://did:plc:5decfjaoxwoizuomchevu36b/app.bsky.feed.post/3lus7ea5ol224,bafyreiatulmyphmpfz5pphjmjyln2z2h6aggfcfxqiqgipmb4avxhi4kju,did:plc:5decfjaoxwoizuomchevu36b,climainfo.org.br,Climainfo,"🗣️TÁ OUVINDO, AGRONEGÓCIO?

O PL da Devastação (2.159/2021), que implode o licenciamento ambiental, é péssimo para TODOS, inclusive para um de seus maiores defensores: o agronegócio.

🧵",2025-07-25T13:57:59.061Z,4,34,100,2025-07-25T13:58:01.910Z,['pt'],True,negativo,contexto_positivo
at://did:plc:xgkc52lmtlx4pvmfz7rwsvoe/app.bsky.feed.post/3lurz3hylpc2t,bafyreidtzwotbtliw63y72ydqe5dfqzus67dk4zwxj6cdsw5l5phggjqbe,did:plc:xgkc52lmtlx4pvmfz7rwsvoe,isabelmedeiros.bsky.social,Isabel Medeiros,"AGROTERRORISMO 

A falta de vergonha na cara do agronegócio brasileiro

Apoiam a extrema-direita 
São taxados pela extrema-direita 
E punem o povo brasileiro

Mas vão pedir ajuda ao Lula, taokey?",2025-07-25T12:05:42.842Z,1,1,8,2025-07-25T12:05:44.109Z,['pt'],True,negativo,contexto_positivo
